ztf_object_id,has_tns,tns_cls,spec_z,report_group
ZTF18abrmiam,No_TNS,None,-99.0,None
ZTF18abidvwr,No_TNS,None,-99.0,None
ZTF20actxkry,No_TNS,None,-99.0,None
ZTF19aarijbh,No_TNS,None,-99.0,None
ZTF20acpatby,No_TNS,None,-99.0,None
ZTF18ablqqre,No_TNS,None,-99.0,None
ZTF20abtkcau,No_TNS,None,-99.0,None
ZTF18acesnsy,No_TNS,None,-99.0,None
ZTF18aaqtssi,No_TNS,None,-99.0,None
ZTF20acuaxkj,No_TNS,None,-99.0,None
ZTF20acptyyi,No_TNS,None,-99.0,None
ZTF18aamyhuo,No_TNS,None,-99.0,None
ZTF18acaiypd,No_TNS,None,-99.0,None
ZTF18abbatfg,No_TNS,None,-99.0,None
ZTF18accxzxf,No_TNS,None,-99.0,None
ZTF18aajsvxp,No_TNS,None,-99.0,None
ZTF18abnbgqq,No_TNS,None,-99.0,None
ZTF18aamycba,No_TNS,None,-99.0,None
ZTF18abutaau,No_TNS,None,-99.0,None
ZTF18abnuelk,No_TNS,None,-99.0,None
ZTF18abrwwjt,No_TNS,None,-99.0,None
ZTF18aciwtdz,No_TNS,None,-99.0,None
ZTF18aamudlw,No_TNS,None,-99.0,None
ZTF20abqcsbh,No_TNS,None,-99.0,None
ZTF18abutqgx,No_TNS,None,-99.0,None
ZTF18abbaibm,No_TNS,None,-99.0,None
ZTF18abbcmjw,No_TNS,None,-99.0,None
ZTF18aagreaz,No_TNS,None,-99.0,None
ZTF18aczojso,No_TNS,None,-99.0,None
ZTF18abymbsx,No_TNS,None,-99.0,None
ZTF19abnwsba,No_TNS,None,-99.0,None
ZTF18adfylsy,No_TNS,None,-99.0,None
ZTF18aamyarh,No_TNS,None,-99.0,None
ZTF18absdgke,No_TNS,None,-99.0,None
ZTF18aarhvih,No_TNS,None,-99.0,None
ZTF19abofcbb,No_TNS,None,-99.0,None
ZTF19acvwwde,No_TNS,None,-99.0,None
ZTF18aavzvgi,No_TNS,None,-99.0,None
ZTF18aaqtduk,No_TNS,None,-99.0,None
ZTF19abycxcu,No_TNS,None,-99.0,None
ZTF19aczisce,No_TNS,None,-99.0,None
ZTF18aamrzwz,No_TNS,None,-99.0,None
ZTF18abtrcun,No_TNS,None,-99.0,None
ZTF19acobbvy,No_TNS,None,-99.0,None
ZTF19acnfwuk,No_TNS,None,-99.0,None
ZTF18aamrolx,No_TNS,None,-99.0,None
ZTF18abllfls,Yes_TNS,None,-99.0,ZTF
ZTF19abqgsnx,No_TNS,None,-99.0,None
ZTF19acsstlb,No_TNS,None,-99.0,None
ZTF18aamxqap,No_TNS,None,-99.0,None
ZTF21abzcoml,No_TNS,None,-99.0,None
ZTF19aariaxy,No_TNS,None,-99.0,None
ZTF18acktwia,No_TNS,None,-99.0,None
ZTF18abjxbpo,No_TNS,None,-99.0,None
ZTF18abteguw,No_TNS,None,-99.0,None
ZTF20acllbql,No_TNS,None,-99.0,None
ZTF20acljxfh,No_TNS,None,-99.0,None
ZTF18accovyr,No_TNS,None,-99.0,None
ZTF19aaorwqr,No_TNS,None,-99.0,None
ZTF19abpwqdp,No_TNS,None,-99.0,None
ZTF18adccgtc,No_TNS,None,-99.0,None
ZTF19aalwywf,No_TNS,None,-99.0,None
ZTF19aazmavo,No_TNS,None,-99.0,None
ZTF19aacroym,No_TNS,None,-99.0,None
ZTF20aajpqrs,No_TNS,None,-99.0,None
ZTF18abvjxyi,No_TNS,None,-99.0,None
ZTF18abwtllk,No_TNS,None,-99.0,None
ZTF18abvrsfc,No_TNS,None,-99.0,None
ZTF18achsupu,No_TNS,None,-99.0,None
ZTF18acpxmur,No_TNS,None,-99.0,None
ZTF18aczvatp,No_TNS,None,-99.0,None
ZTF19acknkhz,No_TNS,None,-99.0,None
ZTF18acgdzho,No_TNS,None,-99.0,None
ZTF18abmakze,No_TNS,None,-99.0,None
ZTF20acfmaau,No_TNS,None,-99.0,None
ZTF21aalntcc,No_TNS,None,-99.0,None
ZTF19accowiv,No_TNS,None,-99.0,None
ZTF19acaxeck,No_TNS,None,-99.0,None
ZTF20aboxhjy,No_TNS,None,-99.0,None
ZTF18abraskg,No_TNS,None,-99.0,None
ZTF18abwbcmt,No_TNS,None,-99.0,None
ZTF19abrhkfh,No_TNS,None,-99.0,None
ZTF20abxueqo,No_TNS,None,-99.0,None
ZTF18abyqhxl,No_TNS,None,-99.0,None
ZTF21aaabzfo,Yes_TNS,None,-99.0,ALeRCE
ZTF18abtstdw,No_TNS,None,-99.0,None
ZTF19aaxlghn,No_TNS,None,-99.0,None
ZTF21aauwgld,No_TNS,None,-99.0,None
ZTF19aayybky,No_TNS,None,-99.0,None
ZTF21acapylm,No_TNS,None,-99.0,None
ZTF19aaxlhrs,No_TNS,None,-99.0,None
ZTF20aaxcqjy,No_TNS,None,-99.0,None
ZTF21abpirjp,No_TNS,None,-99.0,None
ZTF19aayerbh,No_TNS,None,-99.0,None
ZTF20aczauuf,No_TNS,None,-99.0,None
ZTF21aaepjlq,No_TNS,None,-99.0,None
ZTF19abagjqd,No_TNS,None,-99.0,None
ZTF19abglhdp,No_TNS,None,-99.0,None
ZTF20aawggwj,No_TNS,None,-99.0,None
ZTF18aanvnlv,No_TNS,None,-99.0,None
ZTF19aasculx,No_TNS,None,-99.0,None
ZTF18abeeidh,No_TNS,None,-99.0,None
ZTF18abshyht,No_TNS,None,-99.0,None
ZTF18abacvrl,No_TNS,None,-99.0,None
ZTF20aaxyhnb,No_TNS,None,-99.0,None
ZTF18abifbbe,No_TNS,None,-99.0,None
ZTF19acmoqot,No_TNS,None,-99.0,None
ZTF17aadjwft,No_TNS,None,-99.0,None
ZTF21aaaovyi,Yes_TNS,None,-99.0,ALeRCE
ZTF18ablrmcj,No_TNS,None,-99.0,None
ZTF18abmmfiv,No_TNS,None,-99.0,None
ZTF18aauqhzt,No_TNS,None,-99.0,None
ZTF20abfayou,No_TNS,None,-99.0,None
ZTF19aabgcss,No_TNS,None,-99.0,None
ZTF18abosnfn,No_TNS,None,-99.0,None
ZTF20aakjvms,No_TNS,None,-99.0,None
ZTF18achrrcq,No_TNS,None,-99.0,None
ZTF21aajlwqn,No_TNS,None,-99.0,None
ZTF20abodogp,No_TNS,None,-99.0,None
ZTF20acehoyi,No_TNS,None,-99.0,None
ZTF21aaeqism,No_TNS,None,-99.0,None
ZTF21abjzuhs,No_TNS,None,-99.0,None
ZTF20abvyiri,No_TNS,None,-99.0,None
ZTF20abgdxkz,No_TNS,None,-99.0,None
ZTF19aclkcdl,No_TNS,None,-99.0,None
ZTF20abnmgpb,No_TNS,None,-99.0,None
ZTF20abyzprl,Yes_TNS,SN II,0.053,ALeRCE
ZTF19aaajaev,No_TNS,None,-99.0,None
ZTF19aaakdrt,No_TNS,None,-99.0,None
ZTF19abxkycl,No_TNS,None,-99.0,None
ZTF18acldolf,No_TNS,None,-99.0,None
ZTF19aalfxyk,No_TNS,None,-99.0,None
ZTF18acdujrq,No_TNS,None,-99.0,None
ZTF20acvhfmn,No_TNS,None,-99.0,None
ZTF20abffbpw,No_TNS,None,-99.0,None
ZTF18acbvmrv,No_TNS,None,-99.0,None
ZTF18abttbor,No_TNS,None,-99.0,None
ZTF19adcfszb,No_TNS,None,-99.0,None
ZTF18abzzaqf,No_TNS,None,-99.0,None
ZTF20aavvolc,No_TNS,None,-99.0,None
ZTF21aabgosn,Yes_TNS,None,-99.0,ALeRCE
ZTF20abgtxfo,Yes_TNS,None,-99.0,ZTF
ZTF18aahjdvf,No_TNS,None,-99.0,None
ZTF19abgwkdp,No_TNS,None,-99.0,None
ZTF18abrzhlx,No_TNS,None,-99.0,None
ZTF19acvrjdv,No_TNS,None,-99.0,None
ZTF21acetwih,No_TNS,None,-99.0,None
ZTF19abgfojk,No_TNS,None,-99.0,None
ZTF19aadadqt,No_TNS,None,-99.0,None
ZTF18acgqsbl,No_TNS,None,-99.0,None
ZTF18aammhlg,No_TNS,None,-99.0,None
ZTF18aaragay,No_TNS,None,-99.0,None
ZTF18ablhtpb,No_TNS,None,-99.0,None
ZTF19aapqctb,No_TNS,None,-99.0,None
ZTF18acyxlzn,No_TNS,None,-99.0,None
ZTF18acygzjw,No_TNS,None,-99.0,None
ZTF18acmhdpm,No_TNS,None,-99.0,None
ZTF18abascgn,No_TNS,None,-99.0,None
ZTF19accpkbm,No_TNS,None,-99.0,None
ZTF20abmdzma,No_TNS,None,-99.0,None
ZTF19aaslsii,No_TNS,None,-99.0,None
ZTF21aakknhv,No_TNS,None,-99.0,None
ZTF20abnwkzv,No_TNS,None,-99.0,None
ZTF19acetwiw,No_TNS,None,-99.0,None
ZTF18actbfgh,No_TNS,None,-99.0,None
ZTF18abxbdgj,No_TNS,None,-99.0,None
ZTF18acesrvw,No_TNS,None,-99.0,None
ZTF19acegrwz,No_TNS,None,-99.0,None
ZTF19acmgicg,No_TNS,None,-99.0,None
ZTF20acxpvii,No_TNS,None,-99.0,None
ZTF18achtzow,No_TNS,None,-99.0,None
ZTF19abydfwg,No_TNS,None,-99.0,None
ZTF18aapgjux,No_TNS,None,-99.0,None
ZTF18aaaaruj,No_TNS,None,-99.0,None
ZTF20acliddu,No_TNS,None,-99.0,None
ZTF18abvrmue,No_TNS,None,-99.0,None
ZTF18abjsdwr,No_TNS,None,-99.0,None
ZTF18ablqrub,No_TNS,None,-99.0,None
ZTF21aakohar,No_TNS,None,-99.0,None
ZTF19abxvjpp,No_TNS,None,-99.0,None
ZTF19aabmeoy,Yes_TNS,None,-99.0,ATLAS
ZTF20aampbog,No_TNS,None,-99.0,None
ZTF21acbxpig,No_TNS,None,-99.0,None
ZTF19aagzyqe,Yes_TNS,None,-99.0,GaiaAlerts
ZTF19aakptxm,No_TNS,None,-99.0,None
ZTF18acyvext,No_TNS,None,-99.0,None
ZTF21aanxird,No_TNS,None,-99.0,None
ZTF18achfhnd,No_TNS,None,-99.0,None
ZTF18acyvgoz,No_TNS,None,-99.0,None
ZTF18acmfdry,No_TNS,None,-99.0,None
ZTF18accjwzb,No_TNS,None,-99.0,None
ZTF19aatosad,No_TNS,None,-99.0,None
ZTF20acmvrwr,No_TNS,None,-99.0,None
ZTF18acxjlio,No_TNS,None,-99.0,None
ZTF20aaenkki,No_TNS,None,-99.0,None
ZTF19abapfev,No_TNS,None,-99.0,None
ZTF19aadzgml,No_TNS,None,-99.0,None
ZTF18abslmup,No_TNS,None,-99.0,None
ZTF19aapzxxu,No_TNS,None,-99.0,None
ZTF19abgwhjt,No_TNS,None,-99.0,None
ZTF18abfczbl,No_TNS,None,-99.0,None
ZTF18abvbgev,No_TNS,None,-99.0,None
ZTF19aaepgyz,No_TNS,None,-99.0,None
ZTF19aaycayl,No_TNS,None,-99.0,None
ZTF18acawsck,No_TNS,None,-99.0,None
ZTF18abxuhwt,No_TNS,None,-99.0,None
ZTF20abchlis,No_TNS,None,-99.0,None
ZTF18aabimds,No_TNS,None,-99.0,None
ZTF17aaaxbgi,No_TNS,None,-99.0,None
ZTF21abiqamd,Yes_TNS,None,-99.0,MASTER
ZTF18achaydd,No_TNS,None,-99.0,None
ZTF18aberjfh,No_TNS,None,-99.0,None
ZTF18abrntno,No_TNS,None,-99.0,None
ZTF18acqluzf,No_TNS,None,-99.0,None
ZTF18abeidtd,No_TNS,None,-99.0,None
ZTF18abvexml,No_TNS,None,-99.0,None
ZTF18abmagsd,No_TNS,None,-99.0,None
ZTF19aazxmat,No_TNS,None,-99.0,None
ZTF18abuvjcy,No_TNS,None,-99.0,None
ZTF18abymvjf,No_TNS,None,-99.0,None
ZTF21aabpvvx,Yes_TNS,Other,0.074,ALeRCE
ZTF18acsiwov,No_TNS,None,-99.0,None
ZTF19aazoeck,No_TNS,None,-99.0,None
ZTF21aafnfdw,Yes_TNS,None,-99.0,ZTF
ZTF18abzdmbi,No_TNS,None,-99.0,None
ZTF18abjlmzp,No_TNS,None,-99.0,None
ZTF19abtyfot,No_TNS,None,-99.0,None
ZTF18abccmff,No_TNS,None,-99.0,None
ZTF19aaunioa,No_TNS,None,-99.0,None
ZTF21acfqkmm,Yes_TNS,None,-99.0,ALeRCE
ZTF19acupoui,No_TNS,None,-99.0,None
ZTF18acoxlly,No_TNS,None,-99.0,None
ZTF18abjdmep,No_TNS,None,-99.0,None
ZTF18aczuwug,No_TNS,None,-99.0,None
ZTF18acggmiq,No_TNS,None,-99.0,None
ZTF19abvcewq,No_TNS,None,-99.0,None
ZTF19aaprejv,No_TNS,None,-99.0,None
ZTF18aczahza,No_TNS,None,-99.0,None
ZTF19aacodso,No_TNS,None,-99.0,None
ZTF19acqunpz,No_TNS,None,-99.0,None
ZTF19aaxrbka,No_TNS,None,-99.0,None
ZTF20aclirvx,No_TNS,None,-99.0,None
ZTF19acatuik,No_TNS,None,-99.0,None
ZTF18abcprzp,No_TNS,None,-99.0,None
ZTF19acxzxih,No_TNS,None,-99.0,None
ZTF18abquxex,No_TNS,None,-99.0,None
ZTF19abwszmi,No_TNS,None,-99.0,None
ZTF18acghkzg,No_TNS,None,-99.0,None
ZTF19abcbuus,No_TNS,None,-99.0,None
ZTF18abbcrhg,No_TNS,None,-99.0,None
ZTF18abjtaia,No_TNS,None,-99.0,None
ZTF18abueroj,No_TNS,None,-99.0,None
ZTF19abbyore,No_TNS,None,-99.0,None
ZTF18abviwgn,No_TNS,None,-99.0,None
ZTF18acpsehx,No_TNS,None,-99.0,None
ZTF18abijkmj,No_TNS,None,-99.0,None
ZTF21aaaosbq,Yes_TNS,None,-99.0,ALeRCE
ZTF18acfcdix,No_TNS,None,-99.0,None
ZTF18abvpxkv,No_TNS,None,-99.0,None
ZTF20acjcvdq,No_TNS,None,-99.0,None
ZTF21aaabvkj,Yes_TNS,SN Ia,0.077146,GaiaAlerts
ZTF18achqqlk,No_TNS,None,-99.0,None
ZTF18abhxukd,No_TNS,None,-99.0,None
ZTF19abpgtjd,No_TNS,None,-99.0,None
ZTF18abtpibi,No_TNS,None,-99.0,None
ZTF18aankuiw,No_TNS,None,-99.0,None
ZTF20accstyr,No_TNS,None,-99.0,None
ZTF19aavaitf,No_TNS,None,-99.0,None
ZTF18acdwgwp,No_TNS,None,-99.0,None
ZTF18absoims,No_TNS,None,-99.0,None
ZTF18aarqtmq,No_TNS,None,-99.0,None
ZTF18acaozuw,No_TNS,None,-99.0,None
ZTF18abwmwdw,No_TNS,None,-99.0,None
ZTF19abtgdec,No_TNS,None,-99.0,None
ZTF18abskpxt,No_TNS,None,-99.0,None
ZTF20aapcsky,No_TNS,None,-99.0,None
ZTF18abugshe,No_TNS,None,-99.0,None
ZTF20abppjsj,No_TNS,None,-99.0,None
ZTF18abitram,No_TNS,None,-99.0,None
ZTF18acadvbn,No_TNS,None,-99.0,None
ZTF18acwfuvk,No_TNS,None,-99.0,None
ZTF18aajwbqv,No_TNS,None,-99.0,None
ZTF18achsrwd,No_TNS,None,-99.0,None
ZTF18absaufv,No_TNS,None,-99.0,None
ZTF19aastvud,No_TNS,None,-99.0,None
ZTF19abidwnc,No_TNS,None,-99.0,None
ZTF18abfuauf,No_TNS,None,-99.0,None
ZTF20aculruc,Yes_TNS,SN Ia,0.077,ALeRCE
ZTF19aagnjmh,No_TNS,None,-99.0,None
ZTF19acnkupu,No_TNS,None,-99.0,None
ZTF18adfsliv,No_TNS,None,-99.0,None
ZTF18aczecpd,No_TNS,None,-99.0,None
ZTF20acmbvsc,No_TNS,None,-99.0,None
ZTF18abycixv,No_TNS,None,-99.0,None
ZTF20abaotes,No_TNS,None,-99.0,None
ZTF18acyabsi,No_TNS,None,-99.0,None
ZTF21abbrowh,No_TNS,None,-99.0,None
ZTF20acjhxyl,No_TNS,None,-99.0,None
ZTF18aamilql,No_TNS,None,-99.0,None
ZTF19aaabjzp,No_TNS,None,-99.0,None
ZTF20acefpah,No_TNS,None,-99.0,None
ZTF18acidwiv,No_TNS,None,-99.0,None
ZTF18abxrnkm,No_TNS,None,-99.0,None
ZTF18accrgbp,No_TNS,None,-99.0,None
ZTF20abmdzkj,No_TNS,None,-99.0,None
ZTF19acgdfeu,No_TNS,None,-99.0,None
ZTF18aapoxvq,No_TNS,None,-99.0,None
ZTF21abxayam,No_TNS,None,-99.0,None
ZTF18acdtgui,No_TNS,None,-99.0,None
ZTF18aaojnts,No_TNS,None,-99.0,None
ZTF18acamold,No_TNS,None,-99.0,None
ZTF18aavbzpq,No_TNS,None,-99.0,None
ZTF18actavbr,No_TNS,None,-99.0,None
ZTF18abvtqki,No_TNS,None,-99.0,None
ZTF19acvgpvp,No_TNS,None,-99.0,None
ZTF20aaaxrbv,No_TNS,None,-99.0,None
ZTF18acgtwve,No_TNS,None,-99.0,None
ZTF18acvqfrw,No_TNS,None,-99.0,None
ZTF18aaexsvl,No_TNS,None,-99.0,None
ZTF21aabvdsz,No_TNS,None,-99.0,None
ZTF19abylxvn,No_TNS,None,-99.0,None
ZTF20abmbnet,No_TNS,None,-99.0,None
ZTF18abgyhok,No_TNS,None,-99.0,None
ZTF18abzohup,No_TNS,None,-99.0,None
ZTF19aabwavd,No_TNS,None,-99.0,None
ZTF19aaatrfc,No_TNS,None,-99.0,None
ZTF19aabfzyx,No_TNS,None,-99.0,None
ZTF19aaahdxb,No_TNS,None,-99.0,None
ZTF18acmwkmi,No_TNS,None,-99.0,None
ZTF20acuurwo,No_TNS,None,-99.0,None
ZTF19ablwnmr,No_TNS,None,-99.0,None
ZTF18aatmzmz,No_TNS,None,-99.0,None
ZTF18ablmdqm,No_TNS,None,-99.0,None
ZTF18acelfld,No_TNS,None,-99.0,None
ZTF18abumdef,No_TNS,None,-99.0,None
ZTF19acfuuth,No_TNS,None,-99.0,None
ZTF18aboduma,No_TNS,None,-99.0,None
ZTF18abhygrs,No_TNS,None,-99.0,None
ZTF19aaevslz,No_TNS,None,-99.0,None
ZTF19abhdkrr,No_TNS,None,-99.0,None
ZTF19abxyjnx,No_TNS,None,-99.0,None
ZTF19aazhcap,No_TNS,None,-99.0,None
ZTF19aadinkh,No_TNS,None,-99.0,None
ZTF19aaeqbsg,No_TNS,None,-99.0,None
ZTF18acqvmlc,No_TNS,None,-99.0,None
ZTF18adbmwvo,No_TNS,None,-99.0,None
ZTF19aakltrt,No_TNS,None,-99.0,None
ZTF18acfvzim,No_TNS,None,-99.0,None
ZTF19abfqkms,No_TNS,None,-99.0,None
ZTF18abeidtr,No_TNS,None,-99.0,None
ZTF19abbpgfe,No_TNS,None,-99.0,None
ZTF19aagnzsm,No_TNS,None,-99.0,None
ZTF18ackmtoj,No_TNS,None,-99.0,None
ZTF18abwsgkf,No_TNS,None,-99.0,None
ZTF18abxuiaj,No_TNS,None,-99.0,None
ZTF19acletgp,No_TNS,None,-99.0,None
ZTF19aadsqaa,No_TNS,None,-99.0,None
ZTF20abxwyvc,No_TNS,None,-99.0,None
ZTF17aabzyah,No_TNS,None,-99.0,None
ZTF19aalddqo,No_TNS,None,-99.0,None
ZTF20abhrmrx,No_TNS,None,-99.0,None
ZTF20abgkxsv,No_TNS,None,-99.0,None
ZTF18accunxn,No_TNS,None,-99.0,None
ZTF17aacqkvl,No_TNS,None,-99.0,None
ZTF19acwhhwn,No_TNS,None,-99.0,None
ZTF19aacibym,No_TNS,None,-99.0,None
ZTF19abujloa,No_TNS,None,-99.0,None
ZTF18acuwvfe,No_TNS,None,-99.0,None
ZTF18abtkvma,No_TNS,None,-99.0,None
ZTF19aagzgla,No_TNS,None,-99.0,None
ZTF18abhqgob,No_TNS,None,-99.0,None
ZTF19acjwlbk,No_TNS,None,-99.0,None
ZTF19abfifdb,No_TNS,None,-99.0,None
ZTF19aculidb,No_TNS,None,-99.0,None
ZTF18abluxnu,No_TNS,None,-99.0,None
ZTF19abatrmi,No_TNS,None,-99.0,None
ZTF18acgtxsj,No_TNS,None,-99.0,None
ZTF18abvgckl,No_TNS,None,-99.0,None
ZTF18acanwbq,No_TNS,None,-99.0,None
ZTF18acfcwif,No_TNS,None,-99.0,None
ZTF18abwtfhv,No_TNS,None,-99.0,None
ZTF20abgdhgb,No_TNS,None,-99.0,None
ZTF20aamvsvr,No_TNS,None,-99.0,None
ZTF18abumaxw,No_TNS,None,-99.0,None
ZTF18abpvrmj,No_TNS,None,-99.0,None
ZTF19aaatsli,No_TNS,None,-99.0,None
ZTF18abckrit,No_TNS,None,-99.0,None
ZTF18abcsmuh,No_TNS,None,-99.0,None
ZTF18acuatdy,No_TNS,None,-99.0,None
ZTF21aabxtgm,No_TNS,None,-99.0,None
ZTF19aaeqqsk,No_TNS,None,-99.0,None
ZTF19abxphet,No_TNS,None,-99.0,None
ZTF21acafsjy,Yes_TNS,SN Ia,0.097,ZTF
ZTF18acfxhfy,No_TNS,None,-99.0,None
ZTF18aaabbvv,No_TNS,None,-99.0,None
ZTF18abvljhd,No_TNS,None,-99.0,None
ZTF19aavhcmt,No_TNS,None,-99.0,None
ZTF20aavownd,No_TNS,None,-99.0,None
ZTF19aalxmib,Yes_TNS,None,-99.0,ATLAS
ZTF19aackkoi,No_TNS,None,-99.0,None
ZTF18aborwwp,No_TNS,None,-99.0,None
ZTF20acdvdzs,No_TNS,None,-99.0,None
ZTF19acukokg,No_TNS,None,-99.0,None
ZTF18acvvdwl,No_TNS,None,-99.0,None
ZTF19acjlivw,No_TNS,None,-99.0,None
ZTF18achdjnm,No_TNS,None,-99.0,None
ZTF18aaaeccg,No_TNS,None,-99.0,None
ZTF20aahijiw,No_TNS,None,-99.0,None
ZTF21aahysls,No_TNS,None,-99.0,None
ZTF19aazsqoz,No_TNS,None,-99.0,None
ZTF18abxvoys,No_TNS,None,-99.0,None
ZTF19acusyiw,No_TNS,None,-99.0,None
ZTF20abmysiu,No_TNS,None,-99.0,None
ZTF19aayrirs,No_TNS,None,-99.0,None
ZTF19abmhszt,No_TNS,None,-99.0,None
ZTF19abjqshi,No_TNS,None,-99.0,None
ZTF21aakytjh,Yes_TNS,None,-99.0,ZTF
ZTF19acewukj,No_TNS,None,-99.0,None
ZTF19accpviv,No_TNS,None,-99.0,None
ZTF19aatvndi,No_TNS,None,-99.0,None
ZTF18acpvtxo,No_TNS,None,-99.0,None
ZTF18adhqfcf,No_TNS,None,-99.0,None
ZTF19acmgidl,No_TNS,None,-99.0,None
ZTF18abwdzrh,No_TNS,None,-99.0,None
ZTF20aaugdlr,No_TNS,None,-99.0,None
ZTF19abjfqwj,No_TNS,None,-99.0,None
ZTF20abpgywk,No_TNS,None,-99.0,None
ZTF21abqgtgq,No_TNS,None,-99.0,None
ZTF20abwwcpw,No_TNS,None,-99.0,None
ZTF18acxxgri,No_TNS,None,-99.0,None
ZTF19aczrkye,No_TNS,None,-99.0,None
ZTF19acwmiyh,No_TNS,None,-99.0,None
ZTF19aacwiay,No_TNS,None,-99.0,None
ZTF20acryhzw,Yes_TNS,None,-99.0,ALeRCE
ZTF18acdsxoj,No_TNS,None,-99.0,None
ZTF21aaomxjs,No_TNS,None,-99.0,None
ZTF18acdukwm,No_TNS,None,-99.0,None
ZTF19acbplek,Yes_TNS,None,-99.0,ZTF
ZTF21aazeyxr,No_TNS,None,-99.0,None
ZTF19abvgbcb,No_TNS,None,-99.0,None
ZTF18aabadzl,No_TNS,None,-99.0,None
ZTF20acqzpta,Yes_TNS,SN Ia,0.07135,ALeRCE
ZTF18acgqcba,No_TNS,None,-99.0,None
ZTF20aahqnms,No_TNS,None,-99.0,None
ZTF19aamyoqs,No_TNS,None,-99.0,None
ZTF18acbzvyp,No_TNS,None,-99.0,None
ZTF19abpxxro,No_TNS,None,-99.0,None
ZTF19aaelfrw,No_TNS,None,-99.0,None
ZTF19aayibog,No_TNS,None,-99.0,None
ZTF17aaahryh,No_TNS,None,-99.0,None
ZTF18aaqvdlw,No_TNS,None,-99.0,None
ZTF20acwsoaw,Yes_TNS,None,-99.0,ZTF
ZTF19aaohrww,No_TNS,None,-99.0,None
ZTF18absmcqu,No_TNS,None,-99.0,None
ZTF20aagzzfe,No_TNS,None,-99.0,None
ZTF18ablhuxd,No_TNS,None,-99.0,None
ZTF19aaiquez,No_TNS,None,-99.0,None
ZTF18abtnexw,No_TNS,None,-99.0,None
ZTF19aaxrcts,No_TNS,None,-99.0,None
ZTF19abtwnod,No_TNS,None,-99.0,None
ZTF18abbhuxc,No_TNS,None,-99.0,None
ZTF18absjqap,No_TNS,None,-99.0,None
ZTF18abobkvu,No_TNS,None,-99.0,None
ZTF19abbxsqe,No_TNS,None,-99.0,None
ZTF18abvoruy,No_TNS,None,-99.0,None
ZTF19aatvpsc,No_TNS,None,-99.0,None
ZTF18abwmxla,No_TNS,None,-99.0,None
ZTF18abvossg,No_TNS,None,-99.0,None
ZTF18abrxqad,No_TNS,None,-99.0,None
ZTF18abutref,Yes_TNS,None,-99.0,iPTF
ZTF18abobkvk,No_TNS,None,-99.0,None
ZTF18abobkvf,No_TNS,None,-99.0,None
ZTF18abwbncr,No_TNS,None,-99.0,None
ZTF18aadppcm,No_TNS,None,-99.0,None
ZTF18acsvops,No_TNS,None,-99.0,None
ZTF18acsvpak,No_TNS,None,-99.0,None
ZTF19acppkqf,Yes_TNS,None,-99.0,ZTF
ZTF18acxxaqe,No_TNS,None,-99.0,None
ZTF20acazehz,No_TNS,None,-99.0,None
ZTF19aaprcyc,No_TNS,None,-99.0,None
ZTF18abocgwu,No_TNS,None,-99.0,None
ZTF18acwardh,No_TNS,None,-99.0,None
ZTF18aceahwv,No_TNS,None,-99.0,None
ZTF21abqzrxa,No_TNS,None,-99.0,None
ZTF18abshnko,No_TNS,None,-99.0,None
ZTF18acciuko,No_TNS,None,-99.0,None
ZTF20aaluith,No_TNS,None,-99.0,None
ZTF18abweabg,No_TNS,None,-99.0,None
ZTF18acccauh,No_TNS,None,-99.0,None
ZTF21aaeqkme,No_TNS,None,-99.0,None
ZTF21aakkspc,No_TNS,None,-99.0,None
ZTF20acajlqw,No_TNS,None,-99.0,None
ZTF20abmuepp,No_TNS,None,-99.0,None
ZTF18ablgrkd,No_TNS,None,-99.0,None
ZTF20acuxjus,Yes_TNS,SN Ic,0.058,ZTF
ZTF18abmfmnb,No_TNS,None,-99.0,None
ZTF18aaawkly,No_TNS,None,-99.0,None
ZTF19aaaorek,No_TNS,None,-99.0,None
ZTF18aczwrjr,No_TNS,None,-99.0,None
ZTF19aaipnpk,No_TNS,None,-99.0,None
ZTF20acrbomi,No_TNS,None,-99.0,None
ZTF19aauhepz,No_TNS,None,-99.0,None
ZTF20acqhbzs,No_TNS,None,-99.0,None
ZTF18abqaaqk,No_TNS,None,-99.0,None
ZTF19acciyfz,No_TNS,None,-99.0,None
ZTF20aclgziz,Yes_TNS,None,-99.0,GaiaAlerts
ZTF19abiqjlq,No_TNS,None,-99.0,None
ZTF19abceirl,No_TNS,None,-99.0,None
ZTF21abqzpva,No_TNS,None,-99.0,None
ZTF18achflwz,No_TNS,None,-99.0,None
ZTF19abrjqvs,No_TNS,None,-99.0,None
ZTF20acvkwkt,Yes_TNS,None,-99.0,ALeRCE
ZTF20acyyaiq,Yes_TNS,None,-99.0,ZTF
ZTF18aczejos,No_TNS,None,-99.0,None
ZTF18abnwuzg,No_TNS,None,-99.0,None
ZTF18aazuyxn,No_TNS,None,-99.0,None
ZTF18ackyzqv,No_TNS,None,-99.0,None
ZTF18acbxunh,No_TNS,None,-99.0,None
ZTF19acymlqz,No_TNS,None,-99.0,None
ZTF20acilgvz,No_TNS,None,-99.0,None
ZTF19aablilw,No_TNS,None,-99.0,None
ZTF18aazeyzp,No_TNS,None,-99.0,None
ZTF18abgjfmf,No_TNS,None,-99.0,None
ZTF18acwubvk,No_TNS,None,-99.0,None
ZTF18adbmvmt,No_TNS,None,-99.0,None
ZTF18abnmtwj,No_TNS,None,-99.0,None
